id	id_documento	token	classificacao
93016	125	[CLS]	O
93017	125	Em	O
93018	125	um	O
93019	125	comercial	O
93020	125	de	O
93021	125	2006	B-TEMPO
93022	125	que	O
93023	125	se	O
93024	125	tornou	O
93025	125	célebre	O
93026	125	,	O
93027	125	ve	O
93028	125	##icul	O
93029	125	##ado	O
93030	125	na	O
93031	125	televisão	O
93032	125	por	O
93033	125	uma	O
93034	125	marca	O
93035	125	de	O
93036	125	refrig	O
93037	125	##erante	O
93038	125	##s	O
93039	125	,	O
93040	125	Diego	B-PESSOA
93041	125	Armando	I-PESSOA
93042	125	Mara	I-PESSOA
93043	125	##don	I-PESSOA
93044	125	##a	I-PESSOA
93045	125	tem	O
93046	125	um	O
93047	125	pesa	O
93048	125	##del	O
93049	125	##o	O
93050	125	durante	O
93051	125	a	O
93052	125	noite	O
93053	125	:	O
93054	125	ele	O
93055	125	está	O
93056	125	vestido	O
93057	125	com	O
93058	125	o	O
93059	125	uniforme	O
93060	125	da	O
93061	125	Seleção	B-ORGANIZACAO
93062	125	Brasileira	I-ORGANIZACAO
93063	125	e	O
93064	125	canta	O
93065	125	o	O
93066	125	hino	O
93067	125	nacional	O
93068	125	ao	O
93069	125	lado	O
93070	125	de	O
93071	125	Ronaldo	B-PESSOA
93072	125	e	O
93073	125	Ka	B-PESSOA
93074	125	##k	B-PESSOA
93075	125	##á	B-PESSOA
93076	125	.	O
93077	125	[SEP]	O
93078	125	[CLS]	O
93079	125	Mara	B-PESSOA
93080	125	##don	B-PESSOA
93081	125	##a	B-PESSOA
93082	125	então	O
93083	125	acorda	O
93084	125	,	O
93085	125	sol	O
93086	125	##ta	O
93087	125	um	O
93088	125	“	O
93089	125	[SEP]	O
93090	125	[CLS]	O
93091	125	A	O
93092	125	##i	O
93093	125	,	O
93094	125	cara	O
93095	125	##mba	O
93096	125	!	O
93097	125	”	O
93098	125	e	O
93099	125	fica	O
93100	125	aliv	O
93101	125	##iado	O
93102	125	ao	O
93103	125	perceber	O
93104	125	que	O
93105	125	se	O
93106	125	trata	O
93107	125	apenas	O
93108	125	de	O
93109	125	um	O
93110	125	sonho	O
93111	125	ruim	O
93112	125	.	O
93113	125	[SEP]	O
93114	125	[CLS]	O
93115	125	Mor	O
93116	125	##to	O
93117	125	em	O
93118	125	202	B-TEMPO
93119	125	##0	B-TEMPO
93120	125	,	O
93121	125	o	O
93122	125	ídolo	O
93123	125	argentino	O
93124	125	não	O
93125	125	viveu	O
93126	125	o	O
93127	125	bastante	O
93128	125	para	O
93129	125	ver	O
93130	125	que	O
93131	125	a	O
93132	125	brin	O
93133	125	##cadeira	O
93134	125	proposta	O
93135	125	pelo	O
93136	125	comercial	O
93137	125	há	O
93138	125	quase	O
93139	125	duas	O
93140	125	décadas	O
93141	125	poderá	O
93142	125	,	O
93143	125	de	O
93144	125	certa	O
93145	125	forma	O
93146	125	,	O
93147	125	ser	O
93148	125	cumpri	O
93149	125	##da	O
93150	125	de	O
93151	125	fato	O
93152	125	por	O
93153	125	uma	O
93154	125	outra	O
93155	125	pessoa	O
93156	125	no	O
93157	125	futuro	O
93158	125	próximo	O
93159	125	.	O
93160	125	[SEP]	O
93161	125	[CLS]	O
93162	125	Com	O
93163	125	a	O
93164	125	diferença	O
93165	125	de	O
93166	125	que	O
93167	125	,	O
93168	125	no	O
93169	125	caso	O
93170	125	de	O
93171	125	Felipe	B-PESSOA
93172	125	Rod	I-PESSOA
93173	125	##rí	I-PESSOA
93174	125	##guez	I-PESSOA
93175	125	Gent	I-PESSOA
93176	125	##ile	I-PESSOA
93177	125	,	O
93178	125	os	O
93179	125	símbolos	O
93180	125	estar	O
93181	125	##ão	O
93182	125	inver	O
93183	125	##tidos	O
93184	125	.	O
93185	125	[SEP]	O
93186	125	[CLS]	O
93187	125	Filho	O
93188	125	de	O
93189	125	pais	O
93190	125	argentinos	O
93191	125	,	O
93192	125	o	O
93193	125	garoto	O
93194	125	de	O
93195	125	16	O
93196	125	anos	O
93197	125	nasceu	O
93198	125	em	O
93199	125	Vin	B-LOCAL
93200	125	##hed	B-LOCAL
93201	125	##o	B-LOCAL
93202	125	,	O
93203	125	interior	B-LOCAL
93204	125	de	I-LOCAL
93205	125	São	I-LOCAL
93206	125	Paulo	I-LOCAL
93207	125	,	O
93208	125	e	O
93209	125	foi	O
93210	125	chamado	O
93211	125	na	O
93212	125	última	O
93213	125	semana	O
93214	125	para	O
93215	125	um	O
93216	125	período	O
93217	125	de	O
93218	125	treinos	O
93219	125	com	O
93220	125	a	O
93221	125	seleção	O
93222	125	sub	O
93223	125	-	O
93224	125	17	O
93225	125	da	O
93226	125	Argentina	O
93227	125	,	O
93228	125	que	O
93229	125	em	O
93230	125	novembro	B-TEMPO
93231	125	disputar	O
93232	125	##á	O
93233	125	o	O
93234	125	Mundial	O
93235	125	da	O
93236	125	categoria	O
93237	125	.	O
93238	125	[SEP]	O
93239	125	[CLS]	O
93240	125	Fel	B-PESSOA
93241	125	##ip	B-PESSOA
93242	125	##inho	B-PESSOA
93243	125	,	O
93244	125	como	O
93245	125	é	O
93246	125	chamado	O
93247	125	,	O
93248	125	tem	O
93249	125	sido	O
93250	125	observado	O
93251	125	há	O
93252	125	algum	O
93253	125	tempo	O
93254	125	pelos	O
93255	125	s	O
93256	125	##cou	O
93257	125	##ts	O
93258	125	da	O
93259	125	Associação	B-ORGANIZACAO
93260	125	do	I-ORGANIZACAO
93261	125	Futebol	I-ORGANIZACAO
93262	125	Arg	I-ORGANIZACAO
93263	125	##ent	I-ORGANIZACAO
93264	125	##ino	I-ORGANIZACAO
93265	125	,	O
93266	125	que	O
93267	125	além	O
93268	125	de	O
93269	125	mant	O
93270	125	##ê	O
93271	125	-	O
93272	125	lo	O
93273	125	no	O
93274	125	radar	O
93275	125	querem	O
93276	125	garantir	O
93277	125	que	O
93278	125	o	O
93279	125	atacante	O
93280	125	,	O
93281	125	atualmente	O
93282	125	no	O
93283	125	Pres	B-ORGANIZACAO
93284	125	##ton	B-ORGANIZACAO
93285	125	North	I-ORGANIZACAO
93286	125	End	I-ORGANIZACAO
93287	125	,	O
93288	125	da	O
93289	125	Inglaterra	B-LOCAL
93290	125	,	O
93291	125	defe	O
93292	125	##nda	O
93293	125	a	O
93294	125	Alb	B-ORGANIZACAO
93295	125	##ice	B-ORGANIZACAO
93296	125	##les	B-ORGANIZACAO
93297	125	##te	B-ORGANIZACAO
93298	125	e	O
93299	125	não	O
93300	125	o	O
93301	125	país	O
93302	125	em	O
93303	125	que	O
93304	125	nasceu	O
93305	125	.	O
93306	125	[SEP]	O
93307	125	[CLS]	O
93308	125	Um	O
93309	125	desejo	O
93310	125	também	O
93311	125	do	O
93312	125	próprio	O
93313	125	Felipe	B-PESSOA
93314	125	.	O
93315	125	[SEP]	O
93316	125	[CLS]	O
93317	125	“	O
93318	125	Eu	O
93319	125	e	O
93320	125	minha	O
93321	125	mulher	O
93322	125	,	O
93323	125	quando	O
93324	125	muda	O
93325	125	##mos	O
93326	125	para	O
93327	125	o	O
93328	125	Brasil	B-LOCAL
93329	125	,	O
93330	125	a	O
93331	125	gente	O
93332	125	levou	O
93333	125	nossa	O
93334	125	cultura	O
93335	125	junto	O
93336	125	.	O
93337	125	[SEP]	O
93338	125	[CLS]	O
93339	125	Cos	O
93340	125	##tum	O
93341	125	##es	O
93342	125	,	O
93343	125	a	O
93344	125	comida	O
93345	125	,	O
93346	125	tudo	O
93347	125	[UNK]	O
93348	125	[SEP]	O
93349	125	[CLS]	O
93350	125	E	O
93351	125	acho	O
93352	125	que	O
93353	125	ele	O
93354	125	pegou	O
93355	125	,	O
93356	125	n	O
93357	125	##é	O
93358	125	.	O
93359	125	[SEP]	O
93360	125	[CLS]	O
93361	125	Copa	O
93362	125	América	O
93363	125	,	O
93364	125	Copa	O
93365	125	do	O
93366	125	Mundo	O
93367	125	.	O
93368	125	[SEP]	O
93369	125	[CLS]	O
93370	125	sempre	O
93371	125	estiv	O
93372	125	##emos	O
93373	125	torce	O
93374	125	##ndo	O
93375	125	pela	O
93376	125	Argentina	B-LOCAL
93377	125	,	O
93378	125	então	O
93379	125	a	O
93380	125	nossa	O
93381	125	influência	O
93382	125	n	O
93383	125	##isso	O
93384	125	foi	O
93385	125	muito	O
93386	125	grande	O
93387	125	”	O
93388	125	,	O
93389	125	conta	O
93390	125	o	O
93391	125	pai	O
93392	125	,	O
93393	125	Fernando	B-PESSOA
93394	125	,	O
93395	125	em	O
93396	125	entrevista	O
93397	125	à	O
93398	125	CN	B-ORGANIZACAO
93399	125	##N	B-ORGANIZACAO
93400	125	Brasil	I-ORGANIZACAO
93401	125	.	O
93402	125	[SEP]	O
93403	125	[CLS]	O
93404	125	Ele	O
93405	125	também	O
93406	125	ado	O
93407	125	##ra	O
93408	125	o	O
93409	125	Mess	B-PESSOA
93410	125	##i	B-PESSOA
93411	125	,	O
93412	125	[SEP]	O
93413	125	[CLS]	O
93414	125	tem	O
93415	125	uma	O
93416	125	admiração	O
93417	125	incrível	O
93418	125	.	O
93419	125	[SEP]	O
93420	125	[CLS]	O
93421	125	Na	O
93422	125	Copa	O
93423	125	do	O
93424	125	Mundo	O
93425	125	de	O
93426	125	2018	B-TEMPO
93427	125	,	O
93428	125	da	O
93429	125	Rússia	B-LOCAL
93430	125	,	O
93431	125	ele	O
93432	125	color	O
93433	125	##iu	O
93434	125	o	O
93435	125	cabelo	O
93436	125	de	O
93437	125	azul	O
93438	125	.	O
93439	125	[SEP]	O
93440	125	[CLS]	O
93441	125	Ima	O
93442	125	##gin	O
93443	125	##e	O
93444	125	você	O
93445	125	:	O
93446	125	um	O
93447	125	argentino	O
93448	125	de	O
93449	125	cabelo	O
93450	125	azul	O
93451	125	em	O
93452	125	uma	O
93453	125	escola	O
93454	125	brasileira	O
93455	125	.	O
93456	125	[SEP]	O
93457	125	[CLS]	O
93458	125	Uma	O
93459	125	figura	O
93460	125	.	O
93461	125	[SEP]	O
93462	125	[CLS]	O
93463	125	Então	O
93464	125	ele	O
93465	125	sempre	O
93466	125	foi	O
93467	125	,	O
93468	125	para	O
93469	125	o	O
93470	125	futebol	O
93471	125	e	O
93472	125	para	O
93473	125	muitas	O
93474	125	outras	O
93475	125	coisas	O
93476	125	,	O
93477	125	muito	O
93478	125	argentino	O
93479	125	por	O
93480	125	nossa	O
93481	125	causa	O
93482	125	.	O
93483	125	[SEP]	O
93484	125	[CLS]	O
93485	125	Mesmo	O
93486	125	tendo	O
93487	125	nascido	O
93488	125	no	O
93489	125	Brasil	B-LOCAL
93490	125	Fernando	B-PESSOA
93491	125	,	O
93492	125	pai	O
93493	125	de	O
93494	125	Felipe	B-PESSOA
93495	125	,	O
93496	125	à	O
93497	125	CN	B-ORGANIZACAO
93498	125	##N	B-ORGANIZACAO
93499	125	[SEP]	O
93500	125	[CLS]	O
93501	125	No	O
93502	125	ano	O
93503	125	de	O
93504	125	2002	B-TEMPO
93505	125	,	O
93506	125	em	O
93507	125	meio	O
93508	125	a	O
93509	125	uma	O
93510	125	das	O
93511	125	piores	O
93512	125	crises	O
93513	125	da	O
93514	125	história	O
93515	125	da	O
93516	125	Argentina	B-LOCAL
93517	125	,	O
93518	125	a	O
93519	125	empresa	O
93520	125	em	O
93521	125	que	O
93522	125	Fernando	B-PESSOA
93523	125	trabalhava	O
93524	125	propôs	O
93525	125	a	O
93526	125	ele	O
93527	125	uma	O
93528	125	transferência	O
93529	125	para	O
93530	125	o	O
93531	125	Brasil	B-LOCAL
93532	125	.	O
93533	125	[SEP]	O
93534	125	[CLS]	O
93535	125	Ao	O
93536	125	lado	O
93537	125	da	O
93538	125	esposa	O
93539	125	e	O
93540	125	ainda	O
93541	125	sem	O
93542	125	filhos	O
93543	125	,	O
93544	125	mudou	O
93545	125	-	O
93546	125	se	O
93547	125	para	O
93548	125	Vin	B-LOCAL
93549	125	##hed	B-LOCAL
93550	125	##o	B-LOCAL
93551	125	,	O
93552	125	onde	O
93553	125	terminar	O
93554	125	##ia	O
93555	125	formando	O
93556	125	sua	O
93557	125	família	O
93558	125	.	O
93559	125	[SEP]	O
93560	125	[CLS]	O
93561	125	Seis	O
93562	125	anos	O
93563	125	depois	O
93564	125	da	O
93565	125	mudança	O
93566	125	para	O
93567	125	o	O
93568	125	interior	B-LOCAL
93569	125	paulista	I-LOCAL
93570	125	,	O
93571	125	o	O
93572	125	casal	O
93573	125	,	O
93574	125	já	O
93575	125	com	O
93576	125	Felipe	B-PESSOA
93577	125	e	O
93578	125	Mate	B-PESSOA
93579	125	##o	B-PESSOA
93580	125	(	O
93581	125	o	O
93582	125	mais	O
93583	125	velho	O
93584	125	)	O
93585	125	,	O
93586	125	decidiu	O
93587	125	se	O
93588	125	mudar	O
93589	125	para	O
93590	125	a	O
93591	125	Itália	B-LOCAL
93592	125	.	O
93593	125	[SEP]	O
93594	125	[CLS]	O
93595	125	Foi	O
93596	125	na	O
93597	125	Europa	B-LOCAL
93598	125	que	O
93599	125	Fel	B-PESSOA
93600	125	##ip	B-PESSOA
93601	125	##inho	B-PESSOA
93602	125	teve	O
93603	125	o	O
93604	125	seu	O
93605	125	primeiro	O
93606	125	contato	O
93607	125	com	O
93608	125	a	O
93609	125	bola	O
93610	125	.	O
93611	125	[SEP]	O
93612	125	[CLS]	O
93613	125	Desde	O
93614	125	então	O
93615	125	,	O
93616	125	não	O
93617	125	largo	O
93618	125	##u	O
93619	125	mais	O
93620	125	o	O
93621	125	futebol	O
93622	125	.	O
93623	125	[SEP]	O
93624	125	[CLS]	O
93625	125	De	O
93626	125	volta	O
93627	125	ao	O
93628	125	Brasil	B-LOCAL
93629	125	após	O
93630	125	a	O
93631	125	experiência	O
93632	125	italiana	O
93633	125	,	O
93634	125	Felipe	B-PESSOA
93635	125	passou	O
93636	125	por	O
93637	125	diversas	O
93638	125	escol	O
93639	125	##inhas	O
93640	125	e	O
93641	125	clubes	O
93642	125	.	O
93643	125	[SEP]	O
93644	125	[CLS]	O
93645	125	Roc	B-ORGANIZACAO
93646	125	##inh	B-ORGANIZACAO
93647	125	##ense	B-ORGANIZACAO
93648	125	de	O
93649	125	Vin	B-LOCAL
93650	125	##hed	B-LOCAL
93651	125	##o	B-LOCAL
93652	125	,	O
93653	125	Country	B-ORGANIZACAO
93654	125	Club	I-ORGANIZACAO
93655	125	de	I-ORGANIZACAO
93656	125	Val	I-ORGANIZACAO
93657	125	##inhos	I-ORGANIZACAO
93658	125	,	O
93659	125	Paulista	B-ORGANIZACAO
93660	125	Lou	I-ORGANIZACAO
93661	125	##ve	I-ORGANIZACAO
93662	125	##ira	I-ORGANIZACAO
93663	125	,	O
93664	125	testes	O
93665	125	na	O
93666	125	Ponte	B-ORGANIZACAO
93667	125	Preta	I-ORGANIZACAO
93668	125	.	O
93669	125	[SEP]	O
93670	125	[CLS]	O
93671	125	E	O
93672	125	alterna	O
93673	125	##ndo	O
93674	125	entre	O
93675	125	o	O
93676	125	campo	O
93677	125	e	O
93678	125	o	O
93679	125	fu	O
93680	125	##tsal	O
93681	125	.	O
93682	125	[SEP]	O
93683	125	[CLS]	O
93684	125	“	O
93685	125	Ele	O
93686	125	jogou	O
93687	125	muito	O
93688	125	fu	O
93689	125	##tsal	O
93690	125	que	O
93691	125	,	O
93692	125	como	O
93693	125	você	O
93694	125	sabe	O
93695	125	,	O
93696	125	é	O
93697	125	muito	O
93698	125	popular	O
93699	125	no	O
93700	125	Brasil	B-LOCAL
93701	125	.	O
93702	125	[SEP]	O
93703	125	[CLS]	O
93704	125	Sempre	O
93705	125	fez	O
93706	125	muitos	O
93707	125	gols	O
93708	125	,	O
93709	125	foi	O
93710	125	artilheiro	O
93711	125	dos	O
93712	125	campeonatos	O
93713	125	,	O
93714	125	artilheiro	O
93715	125	da	O
93716	125	equipe	O
93717	125	,	O
93718	125	ganhou	O
93719	125	muitas	O
93720	125	premia	O
93721	125	##ções	O
93722	125	”	O
93723	125	,	O
93724	125	diz	O
93725	125	o	O
93726	125	pai	O
93727	125	,	O
93728	125	orgulho	O
93729	125	##so	O
93730	125	.	O
93731	125	[SEP]	O
93732	125	[CLS]	O
93733	125	Em	O
93734	125	janeiro	B-TEMPO
93735	125	de	I-TEMPO
93736	125	202	I-TEMPO
93737	125	##0	I-TEMPO
93738	125	,	O
93739	125	de	O
93740	125	novo	O
93741	125	por	O
93742	125	uma	O
93743	125	oportunidade	O
93744	125	de	O
93745	125	trabalho	O
93746	125	,	O
93747	125	a	O
93748	125	família	O
93749	125	se	O
93750	125	mudou	O
93751	125	para	O
93752	125	Liverpool	B-LOCAL
93753	125	,	O
93754	125	na	O
93755	125	Inglaterra	B-LOCAL
93756	125	.	O
93757	125	[SEP]	O
93758	125	[CLS]	O
93759	125	O	O
93760	125	reen	O
93761	125	##contro	O
93762	125	com	O
93763	125	o	O
93764	125	futebol	O
93765	125	começou	O
93766	125	na	O
93767	125	escola	O
93768	125	,	O
93769	125	seguido	O
93770	125	por	O
93771	125	algumas	O
93772	125	partidas	O
93773	125	com	O
93774	125	o	O
93775	125	Hu	B-ORGANIZACAO
93776	125	##y	B-ORGANIZACAO
93777	125	##ton	B-ORGANIZACAO
93778	125	Junior	I-ORGANIZACAO
93779	125	##s	I-ORGANIZACAO
93780	125	,	O
93781	125	um	O
93782	125	time	O
93783	125	local	O
93784	125	.	O
93785	125	[SEP]	O
93786	125	[CLS]	O
93787	125	Até	O
93788	125	que	O
93789	125	ol	O
93790	125	##heiros	O
93791	125	do	O
93792	125	Liverpool	B-ORGANIZACAO
93793	125	observar	O
93794	125	##am	O
93795	125	Felipe	B-PESSOA
93796	125	,	O
93797	125	gosta	O
93798	125	##ram	O
93799	125	do	O
93800	125	que	O
93801	125	viram	O
93802	125	e	O
93803	125	o	O
93804	125	convida	O
93805	125	##ram	O
93806	125	para	O
93807	125	ser	O
93808	125	testa	O
93809	125	##do	O
93810	125	na	O
93811	125	academia	O
93812	125	dos	O
93813	125	Red	O
93814	125	##s	O
93815	125	.	O
93816	125	[SEP]	O
93817	125	[CLS]	O
93818	125	Ele	O
93819	125	fez	O
93820	125	os	O
93821	125	testes	O
93822	125	,	O
93823	125	mas	O
93824	125	veio	O
93825	125	a	O
93826	125	pan	O
93827	125	##dem	O
93828	125	##ia	O
93829	125	e	O
93830	125	complic	O
93831	125	##ou	O
93832	125	tudo	O
93833	125	.	O
93834	125	[SEP]	O
93835	125	[CLS]	O
93836	125	Sem	O
93837	125	jogos	O
93838	125	,	O
93839	125	tudo	O
93840	125	fechado	O
93841	125	,	O
93842	125	joga	O
93843	125	ou	O
93844	125	não	O
93845	125	joga	O
93846	125	[UNK]	O
93847	125	[SEP]	O
93848	125	[CLS]	O
93849	125	No	O
93850	125	fim	O
93851	125	das	O
93852	125	contas	O
93853	125	o	O
93854	125	Liverpool	B-ORGANIZACAO
93855	125	deixou	O
93856	125	ele	O
93857	125	livre	O
93858	125	,	O
93859	125	mas	O
93860	125	o	O
93861	125	recomend	O
93862	125	##ou	O
93863	125	para	O
93864	125	o	O
93865	125	Pres	B-ORGANIZACAO
93866	125	##ton	B-ORGANIZACAO
93867	125	North	I-ORGANIZACAO
93868	125	End	I-ORGANIZACAO
93869	125	,	O
93870	125	onde	O
93871	125	ele	O
93872	125	está	O
93873	125	jogando	O
93874	125	agora	O
93875	125	”	O
93876	125	,	O
93877	125	explica	O
93878	125	Fernando	B-PESSOA
93879	125	.	O
93880	125	[SEP]	O
93881	125	[CLS]	O
93882	125	na	O
93883	125	base	O
93884	125	do	O
93885	125	clube	O
93886	125	,	O
93887	125	único	O
93888	125	campeão	O
93889	125	inglês	O
93890	125	invic	O
93891	125	##to	O
93892	125	na	O
93893	125	história	O
93894	125	ao	O
93895	125	lado	O
93896	125	do	O
93897	125	Arsenal	B-ORGANIZACAO
93898	125	,	O
93899	125	o	O
93900	125	brasileiro	O
93901	125	começou	O
93902	125	a	O
93903	125	se	O
93904	125	destacar	O
93905	125	e	O
93906	125	chamou	O
93907	125	a	O
93908	125	atenção	O
93909	125	no	O
93910	125	time	O
93911	125	sub	O
93912	125	-	O
93913	125	18	O
93914	125	do	O
93915	125	Pres	B-ORGANIZACAO
93916	125	##ton	B-ORGANIZACAO
93917	125	.	O
93918	125	[SEP]	O
93919	125	[CLS]	O
93920	125	Em	O
93921	125	uma	O
93922	125	partida	O
93923	125	da	O
93924	125	FA	B-ORGANIZACAO
93925	125	You	I-ORGANIZACAO
93926	125	##th	I-ORGANIZACAO
93927	125	[SEP]	O
93928	125	[CLS]	O
93929	125	em	O
93930	125	dezembro	B-TEMPO
93931	125	de	I-TEMPO
93932	125	202	I-TEMPO
93933	125	##2	I-TEMPO
93934	125	,	O
93935	125	contra	O
93936	125	o	O
93937	125	Roth	B-ORGANIZACAO
93938	125	##er	B-ORGANIZACAO
93939	125	##ham	B-ORGANIZACAO
93940	125	,	O
93941	125	[SEP]	O
93942	125	[CLS]	O
93943	125	marcou	O
93944	125	cinco	O
93945	125	gols	O
93946	125	.	O
93947	125	[SEP]	O
93948	125	[CLS]	O
93949	125	O	O
93950	125	desempenho	O
93951	125	foi	O
93952	125	tão	O
93953	125	impressionante	O
93954	125	que	O
93955	125	o	O
93956	125	técnico	O
93957	125	do	O
93958	125	time	O
93959	125	principal	O
93960	125	,	O
93961	125	Ryan	B-PESSOA
93962	125	Lo	I-PESSOA
93963	125	##we	I-PESSOA
93964	125	,	O
93965	125	chamou	O
93966	125	o	O
93967	125	garoto	O
93968	125	para	O
93969	125	participar	O
93970	125	dos	O
93971	125	treinos	O
93972	125	com	O
93973	125	os	O
93974	125	profissionais	O
93975	125	.	O
93976	125	[SEP]	O
93977	125	[CLS]	O
93978	125	Felipe	B-PESSOA
93979	125	,	O
93980	125	inclusive	O
93981	125	,	O
93982	125	esteve	O
93983	125	no	O
93984	125	banco	O
93985	125	de	O
93986	125	reservas	O
93987	125	nos	O
93988	125	cinco	O
93989	125	primeiros	O
93990	125	jogos	O
93991	125	da	O
93992	125	temporada	O
93993	125	,	O
93994	125	mas	O
93995	125	ainda	O
93996	125	não	O
93997	125	fez	O
93998	125	sua	O
93999	125	estreia	O
94000	125	pela	O
94001	125	equipe	O
94002	125	,	O
94003	125	atual	O
94004	125	líder	O
94005	125	da	O
94006	125	segunda	O
94007	125	divisão	O
94008	125	inglesa	O
94009	125	.	O
94010	125	[SEP]	O
94011	125	[CLS]	O
94012	125	A	O
94013	125	ascensão	O
94014	125	rápida	O
94015	125	no	O
94016	125	Pres	B-ORGANIZACAO
94017	125	##ton	B-ORGANIZACAO
94018	125	ace	O
94019	125	##ndeu	O
94020	125	o	O
94021	125	alerta	O
94022	125	na	O
94023	125	A	B-ORGANIZACAO
94024	125	##FA	B-ORGANIZACAO
94025	125	,	O
94026	125	que	O
94027	125	—	O
94028	125	com	O
94029	125	a	O
94030	125	ajuda	O
94031	125	de	O
94032	125	um	O
94033	125	s	O
94034	125	##cou	O
94035	125	##t	O
94036	125	argentino	O
94037	125	que	O
94038	125	vive	O
94039	125	na	O
94040	125	Espanha	B-LOCAL
94041	125	—	O
94042	125	passou	O
94043	125	a	O
94044	125	seguir	O
94045	125	o	O
94046	125	atacante	O
94047	125	mais	O
94048	125	de	O
94049	125	perto	O
94050	125	e	O
94051	125	o	O
94052	125	chamou	O
94053	125	para	O
94054	125	um	O
94055	125	período	O
94056	125	de	O
94057	125	treinos	O
94058	125	no	O
94059	125	prédio	O
94060	125	da	O
94061	125	entidade	O
94062	125	,	O
94063	125	em	O
94064	125	Buenos	B-LOCAL
94065	125	Aires	I-LOCAL
94066	125	,	O
94067	125	como	O
94068	125	parte	O
94069	125	da	O
94070	125	preparação	O
94071	125	argentina	O
94072	125	para	O
94073	125	o	O
94074	125	Mundial	O
94075	125	sub	O
94076	125	-	O
94077	125	17	O
94078	125	da	O
94079	125	Indonésia	B-LOCAL
94080	125	,	O
94081	125	da	O
94082	125	##qui	O
94083	125	a	O
94084	125	dois	O
94085	125	meses	O
94086	125	.	O
94087	125	[SEP]	O
94088	125	[CLS]	O
94089	125	“	O
94090	125	Brasil	B-ORGANIZACAO
94091	125	e	O
94092	125	Inglaterra	B-ORGANIZACAO
94093	125	o	O
94094	125	convida	O
94095	125	##ram	O
94096	125	para	O
94097	125	treinar	O
94098	125	.	O
94099	125	[SEP]	O
94100	125	[CLS]	O
94101	125	A	O
94102	125	gente	O
94103	125	vinha	O
94104	125	acompanhando	O
94105	125	o	O
94106	125	garoto	O
94107	125	,	O
94108	125	se	O
94109	125	destacou	O
94110	125	muito	O
94111	125	recentemente	O
94112	125	.	O
94113	125	[SEP]	O
94114	125	[CLS]	O
94115	125	Está	O
94116	125	entre	O
94117	125	os	O
94118	125	dois	O
94119	125	ou	O
94120	125	três	O
94121	125	jogadores	O
94122	125	do	O
94123	125	exterior	O
94124	125	que	O
94125	125	podem	O
94126	125	briga	O
94127	125	##r	O
94128	125	por	O
94129	125	um	O
94130	125	lugar	O
94131	125	na	O
94132	125	lista	O
94133	125	[	O
94134	125	do	O
94135	125	Mundial	O
94136	125	]	O
94137	125	”	O
94138	125	,	O
94139	125	afirmou	O
94140	125	o	O
94141	125	técnico	O
94142	125	da	O
94143	125	seleção	O
94144	125	sub	O
94145	125	-	O
94146	125	17	O
94147	125	,	O
94148	125	Diego	B-PESSOA
94149	125	Fel	I-PESSOA
94150	125	##ip	I-PESSOA
94151	125	##inho	I-PESSOA
94152	125	não	O
94153	125	seria	O
94154	125	o	O
94155	125	primeiro	O
94156	125	[SEP]	O
94157	125	[CLS]	O
94158	125	Apesar	O
94159	125	da	O
94160	125	história	O
94161	125	in	O
94162	125	##us	O
94163	125	##itada	O
94164	125	,	O
94165	125	Felipe	B-PESSOA
94166	125	não	O
94167	125	será	O
94168	125	o	O
94169	125	primeiro	O
94170	125	brasileiro	O
94171	125	a	O
94172	125	defender	O
94173	125	a	O
94174	125	Argentina	O
94175	125	caso	O
94176	125	jog	O
94177	125	##ue	O
94178	125	uma	O
94179	125	partida	O
94180	125	oficial	O
94181	125	pela	O
94182	125	equipe	O
94183	125	nacional	O
94184	125	.	O
94185	125	[SEP]	O
94186	125	[CLS]	O
94187	125	O	O
94188	125	preced	O
94189	125	##ente	O
94190	125	,	O
94191	125	porém	O
94192	125	,	O
94193	125	remonta	O
94194	125	à	O
94195	125	década	B-TEMPO
94196	125	de	I-TEMPO
94197	125	1930	I-TEMPO
94198	125	.	O
94199	125	[SEP]	O
94200	125	[CLS]	O
94201	125	De	O
94202	125	acordo	O
94203	125	com	O
94204	125	o	O
94205	125	livro	O
94206	125	“	O
94207	125	Qu	O
94208	125	##i	O
94209	125	##én	O
94210	125	es	O
94211	125	qu	O
94212	125	##i	O
94213	125	##én	O
94214	125	en	O
94215	125	la	O
94216	125	Sele	O
94217	125	##cci	O
94218	125	##ón	O
94219	125	Argentina	O
94220	125	”	O
94221	125	,	O
94222	125	de	O
94223	125	Julio	B-PESSOA
94224	125	Mac	I-PESSOA
94225	125	##ías	I-PESSOA
94226	125	,	O
94227	125	o	O
94228	125	meia	O
94229	125	defens	O
94230	125	##ivo	O
94231	125	Aa	B-PESSOA
94232	125	##ró	B-PESSOA
94233	125	##n	B-PESSOA
94234	125	Wer	I-PESSOA
94235	125	##gi	I-PESSOA
94236	125	##f	I-PESSOA
94237	125	##ker	I-PESSOA
94238	125	,	O
94239	125	nascido	O
94240	125	em	O
94241	125	São	B-LOCAL
94242	125	Paulo	I-LOCAL
94243	125	em	O
94244	125	1914	B-TEMPO
94245	125	,	O
94246	125	defendeu	O
94247	125	a	O
94248	125	Alb	B-ORGANIZACAO
94249	125	##ice	B-ORGANIZACAO
94250	125	##les	B-ORGANIZACAO
94251	125	##te	B-ORGANIZACAO
94252	125	em	O
94253	125	cinco	O
